"","4.1pa","3.3Bz","1.3Bx","1.3By","4.1Bx","3.3Bx","1.3Bz","3.3By","4.1By","4.1Bz","4.2Bx","5.1Bz","5.2Bx","5.1By","1.3pa","4.3Bz","6.2By","5.1Bx","4.2By","3.3pa","4.2Bz","4.3Bx","8.1By","5.2Bz","5.3Bz","7.1By","6.3Bx","4.3pa","5.1pa","5.3Bx","6.2Bx","4.2pa","4.3By","6.2Bz","7.1Bz","6.1By","6.3Bz","5.3pa","7.1pa","6.3pa","6.1pa","6.1Bz","5.3By","6.1Bx","8.3pa","9.2Bx","8.3By","8.3Bx","10.1Bz","9.1Bz","8.2By","7.1Bx","8.1Bz","8.1Bx","6.2pa","10.1By","9.2By","8.3Bz","11.1Bx","10.2Bx","9.2Bz","9.1pa","9.2pa","10.1pa","10.1Bx","8.1pa","12.2pa","11.2By","11.2pa","11.1Bz","11.2Bx","11.1By","10.2By","12.1Bx","11.1pa","10.2Bz","12.1Bz","13.1Bx","12.2By","12.1pa","12.2Bz","12.2Bx","13.1By","12.3By","12.3Bz","14.1pa","12.1By","10.2pa","15.3Bx","15.2pa","15.3pa","14.1By","15.1Bz","14.1Bz","11.2Bz","13.1Bz","15.1pa","12.3pa","12.3Bx","15.3Bz","15.3By","15.2By","15.2Bx","15.1Bx","16.1Bx","16.2pa","16.1By","13.1pa","15.2Bz","14.1Bx","16.2Bx","16.3By","16.2Bz","16.3Bx","17.1pa","17.2Bx","17.1Bx","17.1By","16.3Bz","16.1Bz","16.1pa","18.2Bx","17.3pa","17.3By","17.3Bz","17.2pa","18.1By","16.2By","16.3pa","17.1Bz","17.2Bz","17.2By","18.3By","19.2Bx","19.3Bx","19.1Bz","18.3Bz","18.2By","18.2Bz","19.1By","17.3Bx","18.1Bz","19.1Bx","19.2By","20.1By","19.2Bz","19.2pa","18.2pa","19.3pa","19.3Bz","20.2Bx","19.1pa","18.1pa","18.1Bx","20.2By","22.2Bx","22.2pa","22.2Bz","20.3Bz","19.3By","20.1Bz","20.2Bz","20.3By","18.3pa","18.3Bx","24.2pa","23.2By","23.2Bx","22.3By","22.3Bz","22.3Bx","20.3Bx","23.1By","20.1Bx","20.1pa","20.2pa","24.2Bz","23.2Bz","23.1Bx","24.2By","23.2pa","23.1Bz","22.3pa","22.2By","24.1By","24.1Bx","20.3pa","26.1By","25.2Bz","26.1Bz","26.1pa","23.1pa","25.2Bx","25.1Bz","24.2Bx","24.1Bz","25.1Bx","24.1pa","27.2By","27.1Bx","26.2Bz","25.2By","26.1Bx","26.2Bx","27.1By","26.2pa","27.1Bz","26.2By","25.1By","25.2pa","27.1pa","27.2Bx","27.2Bz","27.2pa","25.1pa"
"685.4409763",25334.692,86906.058,29224.786,26631.35,78360.672,132299.612,34826.69,162898.874,29539.404,67547.19,203693.28,108189.096,71822.608,106602.85,18694.746,145600.19,80109.858,106815.462,96456.564,96236.496,69499.55,70339.046,18149.28,83946.082,228882.098,140060.42,23701.032,57836.76,105706.206,96961.318,82563.144,87046.47,80880.768,102584.514,117637.284,116743.57,99339.164,58549.144,53342.066,24890.44,117009.234,154905.818,71656.622,185901.976,26566.08,100781.92,6135.298,10425.536,138762.656,81417.77,64786.298,92156.186,65872.666,142156.412,94624.774,168321.094,150478.8,7439.838,15553.98,124412.058,131993.564,60977.068,77687.87,102565.546,164345.386,160773.498,11789.836,11209.016,7557.29,30201.404,5762.376,16526.844,97383.066,17461.662,16851.816,115568.112,23551.182,13498.536,3229.852,23316.588,8504.69,18041.844,27224.544,10403.404,11877.266,98730.058,20883.7,183080.126,22947.442,18112.494,15667.816,15327.848,14750.316,15820.712,20258.282,11585.098,16687.924,9459.084,12125.518,19831.612,17981.304,44227.738,15609.564,17677.706,18543.876,20579.07,20178.906,10912.628,21024.08,54640.196,28119.034,7029.428,25798.496,4471.808,73542.088,36186.222,16741.23,17213.46,13910.732,24066.562,25276.136,29582.332,6759.438,20027.556,7874.894,42764.404,3513.77,19078.602,21504.836,34255.232,32774.866,52340.684,10098.308,18825.128,9339.786,11847.98,11941.644,5722.29,22301.466,22851.316,8052.378,3063.528,21903.732,23850.278,5453.048,16006.914,14015.464,29485.592,7311.47,9925.82,23777.674,11062.352,15513.74,15132.964,9094.76,10078.554,9980.174,18461.82,19222.704,13674.27,6562.822,19557.344,24277.106,15481.916,8173.026,10733.844,13803.534,11748.122,18838.84,26323.502,15539.172,28926.632,9777.26,32366.57,38081.884,37213.924,30939.044,23378.772,13013.744,17618.714,8204.402,9534.384,29831.164,14262.562,6919.452,22889.894,20124.108,34837.678,26588.782,31140.108,22945.958,35438.3,27329.066,22916.014,35709.652,19729.918,75702.904,120544.118,5155.52,34873.15,51523.874,29668.142,20775.472,24469.802,30819.896,20169.324,56545.32,33033.06,24724.652,29510.098,25003.746,26190.272,29938.068,17006.182,233722.73
"304.1483961",1097.712,52137.752,49567.672,16090.264,21897.33,4311.506,8333.438,1388.51,69103.72,3597.324,118659.568,13079.012,15190,35722.906,7346.188,1651.414,24593.866,8664.816,3418.676,23414.134,17402.73,40589.014,2455.21,16202.772,29427.606,11081.63,61741.456,2602.138,6016.71,3810.842,141821.892,2769.202,72648.984,20687.04,36196.49,53462.12,30727.194,24756.648,62613.116,34320.132,1752.004,211622.322,18877.424,6896.288,18598.014,3387.262,45905.772,71804.344,9567.27,1717.356,9378.168,10962.516,152856.342,262356.04,556089.386,69838.904,58204.568,22640.162,11845.458,33171.864,25352.77,7693.764,4411.37,0,339686.424,568485.29,1052.98,20365.482,114308.682,3138.202,30049.562,5272.92,34563.198,10080.658,40171.826,90536.944,11051.78,1474.038,4929.496,24444.538,13940.16,8448.896,28196.944,27245.316,91890.182,39345.282,176598.662,32340.17,8273.68,34562.638,2256.93,13515.918,9818.11,16495.292,153020.94,880.53,6113.35,43631.73,7575.412,1998.208,12130.964,33015.702,19698.13,55522.912,18958.352,82603.816,49780.188,17811.598,27044.88,113242.412,59465.176,15402.884,44450.944,9343.15,5804.67,44194.992,27025.746,42058.378,57480.362,67614.608,50054.382,58777.432,4662.124,5473.252,18509.938,49246.452,1928.654,166046.258,19678.818,38325.314,56286.168,62421.806,19435.064,67371.404,1822.766,33229.66,33054.43,51268.642,40471.746,37558.796,29349.054,12616.946,181289.722,4728.746,42111.942,7162.988,34678.524,14015.166,1904.61,3793.014,67026.166,13970.476,4994.148,51737.75,119955.874,2048.064,22055.794,22787.404,71601.652,8061.54,231988.45,73445.07,115354.14,48536.988,68001.306,823.108,3962.444,6863.956,6680.88,26236.844,29065.32,57774.16,9843.624,144806.4,54197.588,53287.542,7544.53,1517.724,17605.9,31543.508,2724.04,22351.338,56347.042,77667.09,28232.17,2761.72,34102.49,964.258,7278.426,6036.254,4086.44,27805.612,3605.846,12297.034,20468.138,24862.896,21111.394,21041.614,1533.648,0,13580.946,8662.358,848.19,1210.44,2316.826,5466.862,2649.122,16405.672,58610.48,1575.164,1149.424,2961.74,13684.984,1062.416,249169.656
"374.1612471",6854.504,96634.796,48365.004,37473.102,35199.426,31625.264,16699.012,7631.638,56900.896,21972.784,172590.706,50045.314,23586.954,15415.012,16413.408,9888.138,48600.514,9309.586,12973.914,17533.81,26659.472,24486.8,4350.564,11366.468,27813.45,19887.444,78984.254,12562.406,32620.984,11622.76,74884.22,18318.204,44591.044,38061.312,17306.234,26075.74,47641.102,46884.568,32728.286,66196.772,7536.424,189058.79,33242.748,20585.742,36500.64,11757.886,56389.614,27466.264,20341.196,14361.13,20116.238,58108.398,66516.418,106178.204,399464.312,98154.854,45382.308,89736.462,50908.22,47980.868,22073.69,17625.132,27209.968,45260.208,153850.804,668836.174,6421.904,80193.778,87239.184,24460.116,16640.192,6323.896,31783.292,24599.076,45665.026,86738.698,25382.194,5760.964,16647.578,61042.972,49986.946,51685.67,54687.076,36213.896,15366.076,65643.02,43667.994,57463.534,26613.04,48055.764,3676.324,47638.494,11635.46,36443.778,124936.006,32604.416,20302.554,63129.672,18594.274,12681.934,22398.716,72576.122,54724.824,76083.504,35655.276,169548.258,109887.548,93992.174,90852.594,87890.892,26207.236,21648.62,45669.14,28414.488,50195.984,143836.402,54869.746,66705.452,57422.352,92848.914,164347.86,17402.504,22802.61,18893.93,21815.842,101582.16,11950.962,61317.158,42086.886,60917.308,94846.488,216462.528,21642.004,90451.178,8009.244,41992.708,58796.484,23446.6,32732.09,73895.618,34189.734,18177.012,182348.146,30050.176,15861.482,41216.146,126899.874,144874.374,12285.682,4459.816,26272.266,71395.808,26601.554,53418.492,17937.28,13383.602,58001.9,30173.708,44053.518,8851.772,71701.102,23470.776,82256.116,118474.078,42321.936,4791.376,9393.552,19657.12,19329.644,73591.874,78771.572,30966.322,5351.6,72101.548,159029.536,188430.812,49556.618,16611.276,28752.386,54750.86,8426.794,27533.052,41260.772,99761.888,32476.754,6791.718,127078.206,7114.142,14789.012,6705.504,13442.27,39548.16,3520.102,26571.146,55871.426,103381.102,76887.276,71457.628,6874.966,1091.664,11273.608,33265.694,6475.104,8372.008,5937.348,22187.34,21013.348,56547.386,78908.87,3042.648,9323.594,6381.612,52092,11137.938,238546.706
"619.5054637",8943.978,20268.144,5345.128,6868.6,21476.158,16779.814,17504.746,18933.79,19994.996,31969.212,181750.402,7934.718,7305.526,7453.748,11628.818,29886.506,43528.1,11692.824,11871.728,29274.99,53823.912,39429.726,7500.22,13976.358,24522.514,24364.33,11327.152,27974.41,11077.904,20116.698,150512.838,52242.658,17784.494,43781.964,73142.978,32778.886,10641.938,11408.21,40868.582,9618.782,26282.86,54700.748,12559.724,31797.538,8816.666,234263.034,18690.078,26667.354,39902.326,27597.748,47636.886,87452.796,108573.744,141681.032,50639.72,23781.49,52449.452,9930.336,7536.548,29929.524,98030.848,52198.296,44339.834,39216.812,128644.62,60779.816,1133.44,8418.558,7013.832,12559.6,7144.63,8452.342,9703.688,15041.072,15445.7,22793.536,8289.44,861.228,7732.35,10949.362,9380.048,13534.73,10600.792,10586.926,8724.834,6210.564,8653.574,39211.59,9970.044,13847.76,4445.948,8937.112,6769.254,7856.908,8161.112,10858.384,9896.198,5862.104,7029.604,10584.164,10241.67,4019.876,10651.724,10384.538,9719.094,10872.528,15616.93,9004.098,9166.432,8014.498,4538.664,22772.886,11925.346,6906.422,25143.508,92111.758,60820.378,13735.524,37592.004,11929.356,9905.92,4263.568,8595.746,8549.52,4904.31,32899.07,8809.892,12319.938,24973.678,43027.85,35613.018,23700.732,33670.15,15881.334,10916.33,11713.396,49054.528,13882.88,30253.954,6847.126,13715.33,23583.6,33515.478,14898.59,20020.052,9846.08,6015.446,34406.982,15502.33,2869.768,11922.416,8921.588,34364.806,18596.986,15155.518,2181.874,9860.578,5492.992,6425.1,15357.786,4044.704,12847.388,7823.062,13476.798,46035.358,2611.502,7178.878,5987.058,10323.088,9593.732,8242.072,5693.778,17911.464,12744.484,31086.342,56985.314,17319.588,10333.3,12410.388,20220.562,15362.714,11958.798,6891.608,4204.534,7998.726,9365.226,12146.306,10831.95,17406.15,15152.8,14043.128,12346.29,18006.672,1455.256,19206.524,15001.208,11419.018,20381.848,1817.416,16748.276,19977.634,15859.334,12463.006,16930.552,14770.112,20803.634,17744.246,16766.002,8578.444,15593.936,22621.958,19080.73,20762.6,16335.642,21068.39
"760.5839929",5277.094,7351.506,1224.72,3402.55,3792.834,11957.578,2114.202,15302.284,19365.766,13405.974,160773.066,73220.524,32252.316,19410.468,1532.784,373131.606,47675.99,293342.394,300132.544,43613.952,84851.97,25044.618,6399.64,178474.012,12980.49,28881.852,28512.168,10608.49,372148.908,84740.358,86094.344,45866.194,21386.274,90786.32,307284.104,42260.432,12994.51,15070.93,44341.18,32660.328,18379.132,31546.282,31222.874,16613.086,12238.602,345654.966,11982.108,141644.568,265627.516,80378.076,22292.05,14181.17,104279.226,20486.484,49320.166,27171.366,15471.65,160195.786,6661.978,146566.94,520644.796,30364.722,49938.738,23938.122,1112739.506,26983.462,19348.04,1739.23,264654.176,9869.548,16174.482,7811.872,36967.13,322854.932,9481.274,182088.308,709329.574,22621.608,472935.71,32547.246,30315.236,135270.824,19962.622,24493.002,118437.836,11676.81,27188.046,35001.606,19693.274,6605.86,12704.854,37807.452,19023.714,274082.584,238510.44,424663.906,14387.406,18919.216,5066.124,2144.75,10801.03,19583.816,48720.242,595221.088,644407.302,18269.694,38704.45,451039.752,20071.084,13181.636,200683.712,33894.424,361701.326,69696.48,30523.596,336187.526,144106.712,555946.546,43906.884,517922.362,32656.776,13975.656,17884.692,1088.7,51874.382,20493.02,372695.442,39268.966,21366.252,47514.508,624915.074,30520.06,8855.19,116147.214,814.512,452535.132,263463.54,373833.66,18030.706,51781.48,2378.88,83044.62,363433.19,9369.85,19943.854,457812.58,9830.772,28133.204,6998.922,2254.008,139061.874,786575.004,17296.808,1394820.01,15794.922,121703.9,17880.45,61453.708,19632.77,16844.952,661743.53,541532.164,93418.734,2671.668,11860.58,3045.886,7764.592,0,4345.92,17149.99,86978.78,15319.26,29620.42,118536.226,29648.13,29144.224,979.88,774.928,14551.82,2123.76,8270.854,13075.802,14842.872,17335.914,7500.72,91844.174,37279.77,5853.712,3831.822,842.31,13203.938,17097.632,3870.252,257712.122,1820.244,36584.708,7150.144,6087.988,6642.374,19110.79,860.922,3965.088,28031.79,895.44,3670.432,2147.14,1088.64,12716.606,12963.48,2267.06,7644.028,764.75,838.39,5979.69,45810.812
"219.0302581",14448.016,15741.606,36613.908,31091.638,6336.8,15511.398,14165.948,27151.942,86056.614,8317.17,361945.962,10362.412,39231.644,61367.354,21576.174,11761.94,31636.032,14624.65,9774.494,12888.95,7730.518,74852.56,13417.944,19664.002,21851.826,19499.342,29091.804,14566.728,8468.434,20560.272,152215.17,30204.95,127635.362,44771.906,86108.776,75885.982,13766.766,30790.828,125285.568,29784.764,18526.052,594826.632,16602.858,19753.23,21873.394,16740.19,33348.234,98885.756,13439.488,19714.228,21234.428,41696.104,482048.704,500908.106,618487.696,113763.782,94139.23,37950.92,47370.54,64210.168,27707.634,8163.498,15977.328,8785.748,531889.116,928546.346,10317.672,46681.596,108343.34,20403.648,33547.054,6110.154,56407.29,10169.152,42227.236,135159.738,9117.346,11983.084,14515.416,50497.394,54850.46,20023.774,55619.474,24989.344,266906.626,32223.804,403192.012,11901.94,8837.3,26261.43,16577.43,49910.33,18930.866,49348.938,222707.53,18121.084,10261.45,56857.426,21624.086,8878.32,6403.026,24951.072,15845.918,69336.954,38931.524,125272.35,43699.07,18458.404,53664.122,89551.53,63126.906,19762.964,49731.514,15359.406,11212.968,6339.548,38744.334,62398.792,37031.656,111861.716,43024.714,107641.902,17273.926,4484.718,13673.664,63568.644,15376.072,447960.46,26267.182,43700.826,57909.084,96118.526,33544.146,82098.428,18510.58,43084.738,19733.616,76032.538,125771.15,41287.634,28450.238,7162.51,140903.088,39698.37,52934.86,8451.246,52396.39,49524.936,18653.02,17466.7,80988.8,43431.308,14120.566,64129.624,96567.976,9896.92,24254.324,22537.882,54139.778,33599.324,388249.712,42921.788,90481.328,51334.776,105574.05,15885.694,11708.798,17154.354,26882,27772.042,17013.038,103292.474,23063.532,319154.888,95194.52,78064.996,18021.044,13290.886,24833.44,7260.884,10429.766,34035.334,55006.24,100316.772,24424.896,14257.22,29303.614,22564.312,7347.968,25801.478,14655.752,15701.036,9049.03,20521.89,34447.898,43864.19,10894.592,18788.776,25469.508,11885.71,23885.578,14069.424,28912.32,21834.832,16438.488,19611.972,11829.032,7132.18,65189.156,6049.026,34501.406,11523.64,31033.496,16252.412,85981.438
"703.4673311",1714.964,50183.506,76158.198,5726.226,2601.898,104222.754,85151.334,9023.716,41780.9,70591.106,126525.21,52809.59,2766.932,9797.484,5630.872,164309.736,13105.642,46499.842,4453.544,15176.446,76455.404,267447.214,12623.396,145894.066,91178.108,4267.042,22992.928,69382.552,9327.588,280437.882,28740.744,28060.782,12073.122,11412.158,28917.824,33671.648,14411.246,17327.002,26332.848,6567.786,19297.408,17765.854,10178.802,25689.5,2886.72,18455.15,7297.316,24039.86,61372.644,52625.604,11901.862,49568.048,7421.838,23393.76,30721.7,15471.558,9280.47,44313.238,576630.908,151677.788,24300.956,17502.192,8105.81,12362.572,258582.222,5047.068,2849.944,6602.298,2067.886,478718.686,63330.088,359300.51,6531.756,457707.754,5542.292,269364.156,212396.982,120881.358,2298.24,7432.828,309453.66,6707.818,1972.196,6026.602,156311.716,11794.694,5540.426,7275.072,11187.974,4551.534,998.9,4046.024,7025.978,448860.716,68388.248,370811.48,6270.41,9023.582,42626.112,43329.004,3338.624,6971.91,29148.528,435877.102,383681.33,11471.046,3744.87,4435.744,54567.53,401749.264,66331.858,3398.54,36847.154,376811.744,4695.868,39718.35,3635.928,7305.65,51710.69,352557.586,8892.566,2371.008,1358.98,2601.212,37743.124,9471.534,3507.854,5639.198,7369.602,415082.95,32769.488,10071.984,6096.922,25471.176,27827.536,131824.318,34101.296,36162.896,38952.77,2113.764,27106.28,232883.358,229548.604,4051.132,5706.972,31018.418,3789.218,15905.44,5023.224,58309.046,20863.498,15266.106,5130.09,291501.02,5788.01,16451.062,7211.832,22268.102,18777.212,2822.042,12832.926,33271.714,2258.156,9090.818,100069.76,1001.196,1001.44,4137.564,2523.372,20623.382,26690.22,32699.86,1658.73,48424.572,6442.064,12645.16,10709.196,3463.56,31885.94,4147.23,3400.38,84052.078,4329.564,2347.026,2423.43,64749.482,9903.528,2240.026,21177.976,10908.012,1219.8,6499.018,6611.83,42984.028,3688.458,22355,66486.478,8074.944,2278.896,10015.804,11620.342,3756.91,4057.64,21175.862,930.73,2671.146,5305.346,2915.936,5643.928,3057.554,3508.372,6610.314,2345.668,3028.984,2934.148
"1043.744021",7147.758,23244.74,23034.908,46293.288,13503.874,48506.298,32144.06,51424.924,24836.7,140089.954,66635.352,293711.47,14906.91,669586.322,26961.83,50899.306,315965.548,214652.022,190161.944,37261.42,19593.342,73327.052,72335.55,32041.368,126757.126,281488.584,896.274,69583.458,309808.372,16835.916,413420.7,326834.058,7400.236,251409.43,295231.758,69672.728,10740.944,17220.07,40792.604,1148.94,270539.986,671483.822,21512.746,424268.152,4731.436,397976.064,4489.984,8549.582,266057.7,397335.002,21614.75,432760.356,84451.91,424415.802,334723.836,214545.716,115850.246,5056.752,1109.888,25914.748,306855.46,282669.278,289248.444,289451.352,166498.154,312517.544,0,4196.96,1633.68,2435.468,4094.848,4484.13,32962.948,3074.088,992.31,11358.792,5013.346,0,1030.446,2627.24,782.772,4113.994,3817.428,25165.782,15694.39,1441.648,2974.868,29672.202,2716.952,5902.96,6921.654,1854.554,3014.356,1803.17,1378.344,2290.238,2055.824,31631.556,20292.916,1791.504,0,0,5218.664,889.432,9371.83,10418.998,5955.594,1818.504,6375.594,2130.376,26828.584,4564.684,26701.548,8954.602,40753.282,53556.804,4423.55,7073.172,11183.668,8754.772,4280.99,17972.936,2007.042,6983.106,2221.064,25362.564,9895.192,31160.136,14580.814,44342.358,60146.626,45666.52,18378.9,8151.644,20671.716,3150.44,12551.612,1690.398,2678.408,8034.148,3860.602,2132.672,5605.068,9683.36,5109.626,17792.532,8349.592,51445.288,7274.128,31879.064,5652.82,21773.152,8063.99,26109.826,6102.28,8652.186,14200.686,16860.892,2808.582,14511.424,4703.79,6563.22,4567.132,18133.888,5473.586,0,756.296,0,2649.534,4712.196,1034.488,6398.088,6100.234,5684.51,3235.044,6933.278,0,0,4338.77,1144.8,0,10694.706,3252.408,27573.296,0,13808.64,4201.388,1088.7,9325.242,813.852,944.13,14888.098,11829.15,1836.86,0,1028.52,3370.524,6759.202,0,1812.924,6961.784,9681.998,0,6704.356,0,6433.326,2063.484,6817.216,3156.492,7346.816,799.68,759.696,5682.408,834.828,4018.806
"782.5646254",4029.214,12335.35,1941.72,12813.216,6247.838,16915.588,47684.064,30641.204,15491.958,14562.908,66830.564,467819.804,19363.546,13954.12,3209.136,70683.464,37166.784,169183.438,491784.716,43575.28,75881.86,54111.806,4995.108,81515.894,60846.112,28233.592,53806.116,10446.582,628564.318,102706.234,100962.17,19221.1,22182.466,87056.108,121785.676,24875.7,12426.95,35104.28,26803.742,239101.398,29801.244,110400.988,29285.392,85786.946,27486.516,150861.398,83219.602,259001.328,88932.176,80907.666,20963.17,11064.482,140388.726,145715.598,76385.308,31253.52,12377.222,377334.708,4335.464,56130.13,169093.708,38637.342,35326.848,57082.962,327921.23,14908.58,170046.81,15637.952,392883.9,34931.864,15834.398,5588.896,22566.102,98177.914,826.344,66838.316,220515.646,3047.756,417394.596,22657.564,13654.206,136248.872,6867.592,64456.932,570816.368,25885.664,15721.322,30251.39,125891.444,26513.56,11810.838,22877.968,32750.214,82129.678,179071.362,160319.442,14067.156,28249.214,27142.504,48393.322,22661.576,9797.008,102903.634,96225.438,135536.046,32160.158,26374.162,446366.642,47371.018,39451.448,123185.614,57786.7,260726.684,131800.262,31136.842,302593.392,130010.98,651699.386,343460.832,217332.496,51649.632,14772.45,49925.294,13516.414,659299.602,20820.8,536178.516,60085.376,56411.132,18007.632,313132.306,19315.652,65508.616,99847.434,2832.17,88284.274,334119.42,200546.726,79339.206,21166.78,10159.962,142818.566,106918.404,17382.282,41105.09,189949.608,19305.008,18610.058,10378.976,3588.704,82894.37,275092.83,9720.754,345608.35,72671.94,110371.604,89024.44,90695.266,30870.57,32007.824,264814.63,153607.626,471163.042,4610.366,28395.348,9770.28,9643.722,12518.514,14888.604,117509.932,225753.884,69512.854,42729.77,141978.126,30870.124,47245.9,3346.45,1775.81,124926.234,38169.716,23307.458,117388.732,13518.178,20151.002,522419.38,323284.766,86003.088,10429.788,9176.1,115647.198,9508.794,51363.3,364705.556,242413.95,12922.004,63058.434,134457.856,9141.54,13215.552,114047.694,8421.428,21391.438,307974.766,4542.286,14104.384,23869.946,60639.72,23986.14,27426.14,12292.058,24758.934,31351.682,216694.65,10974.516,55664.762
"725.4112585",55564.188,43447.798,16702.518,7809.946,3463.636,53354.796,23775.952,13498.658,124187.964,129208.478,0,124836.066,180642.522,163287.198,2305.77,87399.244,157523.89,33345.554,933.478,12075.082,93733.218,88239.948,19282.23,25077.836,12073.828,190668.668,63009.96,23953.628,12777.39,22375.1,199576.57,223043.242,156464.24,174096.474,189923.464,68499.262,41225.76,15378.804,9924.576,129249.416,40263.352,45648.664,69213.064,55190.27,123026.038,72935.374,104409.446,112946.486,93532.086,76434.734,119801.528,226218.92,8397.668,161705.128,77344.142,164600.148,90759.194,112252.882,195042.882,0,208870.324,24233.522,39527.412,15382.238,61965.556,6893.546,75063.278,91726.306,96353.946,74863.178,118852.448,600200.47,20499.648,100507.836,73206.792,113680.236,72916.808,18186.336,64134.086,63141.256,77460.28,52680.514,81567.468,143833.358,45750.426,78530.858,170274.888,17755.58,95619.408,44961.25,147190.492,70657.99,103606.492,116900.246,76811.966,74627.458,119860.018,160092.378,154982.332,140221.738,188202.446,54466.804,58718.408,119885.13,76004.276,85659.684,58776.894,56124.034,66633.372,82599.8,48627.68,120946.798,50364.042,140551.458,91533.102,73126.956,75636.946,60189.092,112348.52,59387.628,99320.312,34374.63,173795.906,143320.446,109937.608,63564.26,97767.102,68570.128,133109.08,52902.264,99556.118,12976.814,112688.472,117960.398,132929.35,109365.208,117514.402,74460.936,41161.806,49486.086,189910.694,89367.824,54614.084,60703.312,40522.152,86817.86,84942.2,80360.642,137901.6,13700.652,88628.738,66857.874,73085.65,74229.682,77975.756,45401.598,56151.388,131899.084,187805.086,128915.218,76799.41,42747.888,241446.496,110246.486,155726.142,2078.332,1653.83,8406.626,128352.942,120197.75,164185.726,200901.508,133332.256,46663.532,63965.918,86418.896,102053.664,5963.2,143198.682,3347.024,9376.148,171502.888,138932.684,73663.246,199896.944,211114.42,140854.082,1521.9,34876.74,6742.49,14290.512,123689.356,8273.48,108551.986,2827.918,231857.566,89036.264,255456.996,1841.196,6434.332,16352.486,8624.86,11423.14,65498.632,10643.122,115827.906,3030.03,2380.148,153144.308,3530.86,12246.962,6454.298,1385.16,8920.462,145393.336
"438.5835519",2887.88,22524.752,29146.914,4082.256,2119.276,98905.866,1952.864,4266.642,4827.754,60973.336,91890.718,303724.762,4760.524,8107.956,2291.798,190293.44,3499.8,616605.118,3654.304,4685.838,144884.08,83420.77,3708.678,70342.09,383592.808,5408.936,511370.688,1691.448,5825.302,537453.428,584516.322,3976.394,4679.182,217187.864,175495.672,1372.836,574387.454,2186.174,2765.276,2452.818,4204.016,223010.212,5228.462,174636.062,2365.686,191596.204,1968.048,15081.436,156807.184,161188.568,4454.008,108010.704,2380.644,819577.404,2247.672,5172.936,4744.29,10797.966,3281.146,205325.324,177522.812,6178.108,5132.672,4260.988,139546.964,7374.058,2893.318,0,1474.488,1101.464,1067.644,3637.672,4248.404,2628.048,0,142136.868,3817.616,4544.108,2493.88,1686.376,2927.39,1974.024,2903.796,5231.022,3065.208,3896.63,2125.082,6013.538,5544.596,2181.888,4250.414,3383.618,3036.872,3994.036,1265.88,1066.968,3859.328,1275.008,7277.56,5146.568,7425.486,1456.466,1941.31,866.866,2609.294,4413.374,800.934,2643.768,932.976,1906.886,1384.012,2721.4,2988.56,4639.956,1983.934,4497.032,2572.074,2940.226,3249.584,904.344,1059.66,2707.908,4013.796,6426.548,2917.264,1047.204,1465.254,1008.15,3831.752,4001.398,3483.642,3191.6,1008.192,2737.412,2742.848,1257.752,5408.52,1494.08,754.236,1659.056,5681.186,881.712,2335.322,1897.44,5871.484,5598.16,1472.32,1805.55,2585.368,2813.462,1560.52,1868.268,892.308,2719.29,1386.99,1035.048,1807.29,1201.616,4957.696,945.204,2355.618,3336.596,4138.302,1039.33,2283.852,7561.856,9749.17,27005.54,3873.822,5499.884,5403.91,19971.956,2889.828,3093.206,2422.842,1106.352,44017.582,8445.792,5510.18,10956.248,10057.988,1957.08,4714.928,788.2,3575.862,30842.934,1665.216,12771.938,0,7328.484,4739.092,853.5,15913.524,10429.634,11522.796,7567.15,199006.82,3117.432,9209.562,0,21186.328,8825.546,53746.24,10351.6,8388.842,18285.962,55666.212,16199.532,5941.248,11546.302,9204.708,8802.908,12684.58,6993.854,1382.096
"410.4780846",0,1096.578,0,768.708,0,0,58985.212,0,0,195175.398,0,334825.736,173752.45,190809.652,130198.032,184524.604,207726.93,186981.81,126300.16,81972.624,41668.804,117381.052,0,0,115866.744,168827.184,312692.38,23908.64,343171.164,222877.968,202898.41,3112.022,114992.004,203585.072,253721.456,0,255126.258,210460.544,274743.236,325002.902,125324.798,41419.434,255904.736,243453.164,22628.06,119299.648,107520.052,1776.632,179711.99,225486.604,19092.838,168652.844,278903.228,208023.016,270334.32,198923.418,243795.746,102646.44,0,0,239521.574,341204.306,340189.466,0,362405.782,220538.888,0,0,0,0,0,1730.184,0,0,0,284325.764,0,0,0,0,0,0,0,1218.074,2377.398,0,0,372974.786,8392.988,0,0,0,0,0,0,0,0,0,6324.572,0,3702.6,1722.052,0,0,0,2137.604,0,0,0,2313.896,0,1762.116,0,0,0,0,0,0,0,0,0,0,1625.984,2062.854,906.936,156336.26,6506.044,0,56179.69,0,957.28,796.64,22572.826,0,0,784.952,0,0,0,0,1036.878,1662.652,0,0,0,2090.84,0,0,0,9319.414,0,0,23897.79,1314.512,2453.94,0,1963.662,0,3581.82,0,0,0,2271.378,0,19133.99,0,2787.548,21124.48,8769.392,5490.782,12426.194,1456.676,25705.998,0,19899.914,1277.25,71160.776,1798.502,0,893.256,32502.402,0,0,787.64,0,1966.098,9987.904,1392.998,0,0,0,22752.136,85567.096,0,1318.086,1193.22,62860.906,54998.548,0,22232.576,3338.352,867.3,0,989.56,0,4228.04,93961.798,10932.6,38851.012,8757.574,0,0,3697.98,0,1371.772
